Product Code,Description,Category,Make,Manufacturer,image
2SI/PA1/036,"MicroMac Standard Tube, Silicone 2.0mm ID x 1.0mm WT (Per Metre)",Partech,Micromac,Partech (Electronics) Limited,2SIPA1036.png
2SI/PA1/041,"Autoclude Peristaltic, PUMP ASSEMBLY",,,,2SIPA1041.png
2SI/PA1/053,"MicroMac, Heating Bath Flow Cell & 15mm Flow Cell Assy",Partech,Micromac,Partech (Electronics) Limited,2SIPA1053.png
2SI/PA1/055,"MicroMac, STA-M105-06, 3 Way Valve New",Partech,Micromac,Partech (Electronics) Limited,2SIPA1055.png
2SI/PA1/056,Micromac C Ammonia Reagent Set (std 5ppm),Reagents,Reagent Kits,,2SIPA1056.png
2SI/PA1/058,Filter Wool (10g Pack),Partech,Micromac,Partech (Electronics) Limited,2SIPA1058.png
2SI/PA1/059,Flow Switch for Micromac C,Partech,Micromac,Partech (Electronics) Limited,2SIPA1059.png
2SI/PA1/060,"Peristaltic Pump Replacement Tube, Heavy Duty Pump",Partech,Micromac,Partech (Electronics) Limited,2SIPA1060.png
2SI/PA1/061,"Peristaltic Pump, TP4000 Heavy Duty",Partech,Micromac,Partech (Electronics) Limited,2SIPA1061.png
2SI/PA1/063,"MicroMac, STA-M105-05, 2 Way Valve New (N.O.)",Partech,Micromac,Palintest Ltd,2SIPA1063.png
2SI/PA1/064,"MicroMac, STA-M105-07, 2 Way Valve New (N.C.)",Partech,Micromac,,2SIPA1064.png
2SI/PA1/065,"MicroMac, STA-M105-12, 2 way Valve Reagent Type (SMC)",Partech,Micromac,Partech (Electronics) Limited,2SIPA1065.png
2SI/PA1/066,"MicroMac, 562-3050-X2, Hose/Tubing Silicone 1.8 x 4.0 mm",Partech,Micromac,Palintest Ltd,2SIPA1066.png
2SI/PA1/071,FlexTech Monitor Bracket Assemly,Partech,Micromac,Partech (Electronics) Limited,2SIPA1071.png
2SI/PA1/086,"MicroMac, STA-TSNS-01, H.B or F/C Temperature Sensor",Partech,Micromac,Partech (Electronics) Limited,2SIPA1086.png
2SI/PA1/087,"MicroMac, SYM-PRPT-01, Interconnection Board",Partech,Micromac,Partech (Electronics) Limited,2SIPA1087.png
2SI/PA1/088,"Peristaltic Pump, TP4000 Heavy Duty, Rotor Rollers",Partech,Micromac,Partech (Electronics) Limited,2SIPA1088.png
2SI/PA1/089,"MicroMac, STA-uMAC-03E, Power Supply Driver",Partech,Micromac,Partech (Electronics) Limited,2SIPA1089.png
2SI/PA1/093,600nM single wavelength LED,Partech,Micromac,Partech (Electronics) Limited,2SIPA1093.png
2SI/PA1/096,"MicroMac, Pump Head",Partech,Micromac,Partech (Electronics) Limited,2SIPA1096.png
2SI/PAL/000,"Hard Kit, Lumiso Ammonia",Instrument,Partech,Palintest Ltd,2SIPAL000.png
2SI/PAL/001,15N Ammonia Tubes (pack of 25),Palintest,Parts,Palintest Ltd,2SIPAL001.png
2SI/PAL/002,50M Ammonia Tubes (pack of 25),Palintest,Parts,Palintest Ltd,2SIPAL002.png
2SI/PAL/005,AMMON/100N NES T/TST,Palintest,Parts,Palintest Ltd,2SIPAL005.png
2SI/PAL/006,Ammonia (Nessler) Disposal,Palintest,Disposal,Palintest Ltd,2SIPAL006.png
2SI/PAR/000,Swing Arm Sampler Stands,Samplers,Mounting,Parton Products Ltd,2SIPAR000.png
2SI/PAR/001,S/S Stand for Watersam Sampler,Samplers,Mounting,Parton Products Ltd,2SIPAR001.png
2SI/PAR/004,"MicroMac, Colorimeter Pre-amplifier Board",Partech,,Partech (Electronics) Limited,2SIPAR004.png
2SI/PH1/003,Temperature Sensor with cable for Pheonix 1801 waterbath,Phoenix,Parts,Phoenix Instrumentation,2SIPH1003.png
2SI/PH2/000,pHOENIX replacement Turbidity cal cube for a F500/H/Ac,Phoenix,Parts,Phoenix Instrumentation,2SIPH2000.png
2SI/PH2/001,IS570NH3 Ammonia electrode complete with 20 membranes (1801),Phoenix,Parts,Phoenix Instrumentation,2SIPH2001.png
2SI/PH2/003,Reagent Peri-pump tubing (small) for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2003.png
2SI/PH2/004,Sample Peri-pump tubing (large) for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2004.png
2SI/PH2/005,Drive Belt Single Pump for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2005.png
2SI/PH2/006,Ammonia service pack for use with IS570NH3,Phoenix,Parts,Phoenix Instrumentation,2SIPH2006.png
2SI/PH2/009,Glass mixing coils for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2009.png
2SI/PH2/010,ISM Valve replacement solenoid valve (110V) for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2010.png
2SI/PH2/011,Stirrer assembly for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2011.png
2SI/PH2/012,Heater assembly for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2012.png
2SI/PH2/013,"Lo-calibration tubing, 6/4mm (blue) (25 m per box)",Phoenix,Parts,Phoenix Instrumentation,2SIPH2013.png
2SI/PH2/014,"Hi-calibration tubing, 6/4mm (Yellow) (25 m per box)",Phoenix,Parts,Phoenix Instrumentation,2SIPH2014.png
2SI/PH2/015,"Interconnecting tubing, 6/4mm (black) (25 m per box)",Phoenix,Parts,Phoenix Instrumentation,2SIPH2015.png
2SI/PH2/017,Sample pump,Phoenix,,,2SIPH2017.png
2SI/PH2/018,Replacement motor and gear box for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2018.png
2SI/PH2/019,Drain valve hose tail (5 per pkt),Phoenix,Parts,Phoenix Instrumentation,2SIPH2019.png
2SI/PH2/020,Constant head assembly with inlet and outlet connectors for series 1800,Phoenix,,Phoenix,2SIPH2020.png
2SI/PH2/022,1800/S Wedge wire filter,Phoenix,Parts,Phoenix Instrumentation,2SIPH2022.png
2SI/PH2/023,Model C90/500 Turbidity indicator/ transmitter / controller,Phoenix,Parts,Phoenix Instrumentation,2SIPH2023.png
2SI/PH2/024,PMC Pump Motor Coupler for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2024.png
2SI/PH2/025,MB/1800 MOTHER BOARD FOR SERIES 1800,Phoenix,Parts,Phoenix,2SIPH2025.png
2SI/PH2/026,Drive belt for triple pump {Nh4} for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2026.png
2SI/PH2/027,Drive spoket {cog belt runs on} for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2027.png
2SI/PH2/028,Screen PCB & Key Pad for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2028.png
2SI/PH2/029,Temp Sensor for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2029.png
2SI/PH2/030,Water bath level sensor harness for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2030.png
2SI/PH2/031,Ribbon cable {screen to main PCB} for series 1800,Phoenix,Parts,Phoenix Instrumentation,2SIPH2031.png
2SI/PH2/032,Water Bath complete,Phoenix,,,2SIPH2032.png
2SI/PM1/003,Aztec 1000 Iron Reagent Kit,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1003.png
2SI/PM1/005,Aztec 1000 Aluminium Reagent Set,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1005.png
2SI/PM1/008,Electrode Storage Solution (KCL) - 1L,Reagents,Reagent (individual),Process Measurement and Analysis Limited,2SIPM1008.png
2SI/PM1/011,Stip Ammonia Standard 5000ppm,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1011.png
2SI/PM1/014,Aztec 1000 Phosphate Reagent Set,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1014.png
2SI/PM1/030,Reagent 2 - Phosphate Kit,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1030.png
2SI/PM1/042,Sodium Hypochlorite 15% 5L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1042.png
2SI/PM1/043,Hydrochloric Acid 5% 5L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1043.png
2SI/PM1/067,Iron Standard 0.5PPM Acid Free 2.5L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1067.png
2SI/PM1/077,Aluminium Standard 1PPM 1Lt,Reagents,Reagent (individual),Process Measurement and Analysis Limited,2SIPM1077.png
2SI/PM1/084,Aztec 600 Iron Reagent kit,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1084.png
2SI/PM1/085,Aztec 600 Phosphate Reagent kit,Reagents,Reagent Kits,ABB,2SIPM1085.png
2SI/PM1/089,Ammonia standard 2ppm as N - 5ltr,Reagents,Standards & Buffers,Process Measurement and Analysis Limited,2SIPM1089.png
2SI/PM1/090,Ammonia standard 20ppm as N - 5lt,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1090.png
2SI/PM1/091,Citric Acid 20% - 2.5lt,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1091.png
2SI/PM1/092,Ammonia Reagent Stip High > 535ppm 15% NaOH 1L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1092.png
2SI/PM1/097,EDTA (40G) NAOH SOLUTION 10,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1097.png
2SI/PM1/098,CITRIC ACID 20% 5L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1098.png
2SI/PM1/114,Iron Standard 1PPM 1ltr,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1114.png
2SI/PM1/121,S::CAN Multifunctional Slide,S:CAN,Parts,Process Measurement and Analysis Limited,2SIPM1121.png
2SI/PM1/122,"Stir bar, starburst Tytronics",Tytronics,Parts,Process Measurement and Analysis Limited,2SIPM1122.png
2SI/PM1/131,Aztec 600 1ppm Phosphate Standard 2.5L,Reagents,Reagent (individual),Process Measurement and Analysis Limited,2SIPM1131.png
2SI/PM1/132,"Nitric Acid 2% LR, 5L",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1132.png
2SI/PM1/151,Aztec 600 Ammonia Kit (ISE Variant),Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1151.png
2SI/PM1/164,"Ammonia Reagent 2 Tytronics/3s, 5L - UN1791,8,II",Reagents,Reagent (individual),Process Measurement and Analysis Limited,2SIPM1164.png
2SI/PM1/166,EDTA (30g/L) NAOH (60g/L) Solution 10L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1166.png
2SI/PM1/167,PH/ORP Solution <86mV> - 1L,PMA,Parts,Process Measurement and Analysis Limited,2SIPM1167.png
2SI/PM1/176,Turbidity Standard 1000NTU - 1L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1176.png
2SI/PM1/177,"Sodium Hypochlorite Solution 3%, 5L",Reagents,Cleaning & Other,Process Measurement and Analysis Limited,2SIPM1177.png
2SI/PM1/181,AMTAX sc KIT (0.05-20mg/L),Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1181.png
2SI/PM1/182,AMTAX sc KIT (1-100mg/L) 6.75L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1182.png
2SI/PM1/188,PHOSPHORIC ACID 20% - 5L,Reagents,Cleaning & Other,Process Measurement and Analysis Limited,2SIPM1188.png
2SI/PM1/190,Aztec 600 Phosphate Reagent 2 5L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1190.png
2SI/PM1/195,"Ferrozine Kit 5ppm - 2.5L UN1760,8,1,II",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1195.png
2SI/PM1/197,Ammonium Electrode for Ammo::lyser V1,S:CAN,Parts,Process Measurement and Analysis Limited,2SIPM1197.png
2SI/PM1/198,Reference Electrode for Ammo::lyser V1,S:CAN,Parts,Process Measurement and Analysis Limited,2SIPM1198.png
2SI/PM1/200,Accuseries iron monitor service kit,PMA,,Process Measurement and Analysis Limited,2SIPM1200.png
2SI/PM1/207/R,Refurbished S::CAN Compressor 110v,,,,2SIPM1207R.png
2SI/PM1/210,B.O.D. 5 Standard - 2.5LT,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1210.png
2SI/PM1/211,Citric Acid 20% - 10L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1211.png
2SI/PM1/212,Iron Reagent Set - 2PPM,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1212.png
2SI/PM1/215,Ammonia Pro-Am (2-20PPM) +C. Wash No Buffer 15L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1215.png
2SI/PM1/220,10ppm Ammonia Standard 2.5ltr,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1220.png
2SI/PM1/222,Iron Standard 4PPM - 1ltr,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1222.png
2SI/PM1/230,"Sodium Hypochlorite Solution 1%, 10L",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1230.png
2SI/PM1/237,3S Yearly Service Kit,3S,,,2SIPM1237.png
2SI/PM1/610,PHOENIX AMMONIA KIT (1-4PPM)-60L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1610.png
2SI/PM1/616,Aztec 600 Aluminium Kit,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1616.png
2SI/PM1/617,PHOENIX AMMONIA STANDARD LOW (1ppm as N) 10L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1617.png
2SI/PM1/618,PHOENIX AMMONIA STANDARD HIGH (4ppm as N) 10L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1618.png
2SI/PM1/620,PHOSPHATE STANDARD 10ppm as P - 1L,PMA,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1620.png
2SI/PM1/623,AMTAX sc cleaning solution 250ml,PMA,Reagent (individual),Process Measurement and Analysis Limited,2SIPM1623.png
2SI/PM1/624,Ferrozine Reagent,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1624.png
2SI/PM1/625,Iron Standard 5ppm,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1625.png
2SI/PM1/637,Sodium Acetate Standard 2500ppm,,,,2SIPM1637.png
2SI/PM1/639,"ferrozine Reagent 10L UN1760,8,11",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1639.png
2SI/PM1/644,"Ammonia Standard 0.5PPM AS N , 2.5L",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1644.png
2SI/PM1/645,"Ammonia Standard 1PPM as N, 2.5L",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1645.png
2SI/PM1/646,Ammonia Standard 4ppm as N.2.5L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1646.png
2SI/PM1/647,"Ammonia Standard  5PPM as N, 2.5L",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1647.png
2SI/PM1/652,TUR0124 - Turbidity standard 12.4NTU 1L,Reagents,Standards & Buffers,Process Measurement and Analysis Limited,2SIPM1652.png
2SI/PM1/653,TUR124 - Turbidity standard 124NTU 1L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1653.png
2SI/PM1/655,Phoenix Ammonia Reagent 1 10L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1655.png
2SI/PM1/656,Phoenix Ammonia Reagent 2 NAOH-150g  10L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1656.png
2SI/PM1/659,Aztec 600 Ammonia Kit (Colormetric),Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1659.png
2SI/PM1/660,Aztec 600 LR Manganese,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1660.png
2SI/PM1/661,"PHOSPHATE ONE SHOT KIT - UN2031, 8, II",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1661.png
2SI/PM1/662,"Sodium Hypochlorite Solution 5%, 5L",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1662.png
2SI/PM1/666,Phosphax Reagent/Cleaning sol Kit (0.05-15mg/l & 1-50mg/L),Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1666.png
2SI/PM1/668,SODIUM SULPHITE ANHYDROUS AR-1Kg,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1668.png
2SI/PM1/669,Ammonia Pro Am (1-10PPM) +C. Wash No Buffer - 15L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1669.png
2SI/PM1/670,Ammonia Pro Am (5-50PPM) +C. Wash No Buffer - 15L,Reagents,Reagent (individual),Process Measurement and Analysis Limited,2SIPM1670.png
2SI/PM1/671,Ammonia Pro Am (40-400PPM) +C. Wash No Buffer - 15L,Reagents,Reagent (individual),Process Measurement and Analysis Limited,2SIPM1671.png
2SI/PM1/672,"luminium Reagents Kit (PCV) 1ppm ,15L",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1672.png
2SI/PM1/673,TURBIDITY STANDARD 20 FTU-1lT,PMA,Reagent (individual),Process Measurement and Analysis Limited,2SIPM1673.png
2SI/PM1/674,Conductivity Standard 84 uS/CM 1L,Reagents,PMA,Process Measurement and Analysis Limited,2SIPM1674.png
2SI/PM1/675,Conductivity Standard 1413 uS/CM 1L,Reagents,PMA,Process Measurement and Analysis Limited,2SIPM1675.png
2SI/PM1/676,Conductivity Standard 12880 uS/CM 1L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1676.png
2SI/PM1/678,"Zinc Reagent Kit 2ppm, 3S - 15L",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1678.png
2SI/PM1/679,Aztec 600 High Range Manganese Kit,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1679.png
2SI/PM1/680,Phosphax Cleaning Solution (0.05-15mg/L & 1-50mg/L),Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1680.png
2SI/PM1/681,AMTAX01 - Amtax reagent bottles,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1681.png
2SI/PM1/682,"Ammonia Standard 300mg/Lt as N,1L",Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1682.png
2SI/PM1/683,KCI,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1683.png
2SI/PM1/685,Zinc Reagent Kit (Tytronics) 2ppm - 15L,Reagents,Reagent Kits,Process Measurement and Analysis Limited,2SIPM1685.png
2SI/PO1/008,ProAm Ammonia Monitor (0-20mg/l),Instrument,ProAM,Pollution & Process Monitoring Limited,2SIPO1008.png
2SI/PO1/019,Replacement Membrane Panel,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPO1019.png
2SI/PP1/008,Pro-Am Black pump tubing 0.5mm,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1008.png
2SI/PP1/009,Pro-Am Green Pump Tube 3.2mm,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1009.png
2SI/PP1/025,Pro-Am Probe Vessel,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1025.png
2SI/PP1/027,Pro-Am Air Pump 12 VDC,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1027.png
2SI/PP1/030,Pro-Am 3 Way Pinch Valve,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1030.png
2SI/PP1/031,Pro-Am Waste Valve,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1031.png
2SI/PP1/032,Pro-Am Sample Tubing (bought/Sold per metre),ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1032.png
2SI/PP1/034,Pro-Am Overflow Waste Tubing,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1034.png
2SI/PP1/036,Pro-Am Flow Sensor,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1036.png
2SI/PP1/037,Pro-Am Keypad Overlay,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1037.png
2SI/PP1/039,Pro-Am Heater Module,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1039.png
2SI/PP1/040,Pro-Am Pump Head,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1040.png
2SI/PP1/041,"Pro-Am 1/8"" PTFE Tubing (per Meter)",ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1041.png
2SI/PP1/042,"Pro-Am 1/16"" PTFE Tubing (per Metre)",ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1042.png
2SI/PP1/043/BRG,Pro-Am Stepper Motor Bearings,ProAM,Parts,RS Components Limited,2SIPP1043BRG.png
2SI/PP1/043/MCP,Pro-Am Stepper Motor,ProAM,Parts,Motion Control Products Ltd,2SIPP1043MCP.png
2SI/PP1/044,Pro-Am Stepper Driver (Dual Speed Pump),ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1044.png
2SI/PP1/045,Pro-Am LCD Display,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1045.png
2SI/PP1/046,Pro-Am Heater PCB,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1046.png
2SI/PP1/047,Pro-Am Main Control PCB,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1047.png
2SI/PP1/047/R,Refurbished Pro-Am Main PCB,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1047R.png
2SI/PP1/048,"Pro-Am Plastic 3/`16"" Y Fitting Piece (Sample/Cal/Clean)",ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1048.png
2SI/PP1/049,"Pro-Am Plastic 1/4"" T piece for Common waste",ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1049.png
2SI/PP1/050,"Pro-Am Plastic Barb Fitting 3/16"" x 5/32"" Reducer (Sample)",ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1050.png
2SI/PP1/051,Pro-Am 1/16th to 1/16 straight connector,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1051.png
2SI/PP1/052,"Pro-Am 1/8"" Barbed Plastic Fitting (Pro-Am)",ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1052.png
2SI/PP1/053,"Pro-Am 1/4"" Nut & ferrell Set  Pro-Am (White)",ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1053.png
2SI/PP1/056,Pro-Am High and Low Standards Chemical Stalk,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1056.png
2SI/PP1/057,Pro-Am Citric Acid Chemical Stalk,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1057.png
2SI/PP1/058,Pro-Am EDTA Chemical Stalk,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1058.png
2SI/PP1/061,Pro-Am TYGON GAS LINE FROM AIR PUMP (per metre),ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1061.png
2SI/PP1/062,Pro-Am Power Button,ProAM,Parts,Farnell Electronic Components Limited,2SIPP1062.png
2SI/PP1/065,Pro-Am P-Tube Retainer plate (1 x tube 1.6 bore & 1 x 3.2 bore),ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1065.png
2SI/PP1/068,PPM Pro-Am Modified Earth Loom,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1068.png
2SI/PP1/070,Pro-Am SAMPLE/CAL/WASH bulkhead connector (Grey fittings),ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1070.png
2SI/PP1/071,Pro-Am INLINE SAMPLE EARTH PIPE (COPPER),ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1071.png
2SI/PP1/072,Pro-Am Display Lead,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1072.png
2SI/PP1/073,Pro-Am BNC Lead,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1073.png
2SI/PP1/074,Pro-Am Reaction Vessel for Heater Block (Anglian Water Variant),ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1074.png
2SI/PP1/075,Door latches for the Pro-Am monitor,ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1075.png
2SI/PP1/076,Stepper Driver (dual speed pump) (Anglian Only),ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1076.png
2SI/PP1/077,Dual Speed PCB for Filtrate Pump (Anglian only),ProAM,Parts,Pollution & Process Monitoring Limited,2SIPP1077.png
2SI/PP1/078,Pro-Am Power supply,ProAM,,Pollution & Process Monitoring Limited,2SIPP1078.png
2SI/PRO/005,Hoses from cartridge to valve for BactoSense,Bactosense,Parts,,2SIPRO005.png
2SI/PRO/006,Hose filter to optics for BactoSense,Bactosense,Parts,PR Electronics Ltd,2SIPRO006.png
2SI/PRO/007,Hose sample input to valve for BactoSense,Bactosense,Parts,,2SIPRO007.png
2SI/PRO/011,"Screw cap micro tube, 25 pieces set BactoSense TCC",Bactosense,Parts,MJ Wilson Group Limited,2SIPRO011.png
2SI/PRO/012,Cleaning kit for bactosense,Bactosense,,,2SIPRO012.png
2SI/PRO/013,Bactosense External I/O Box,Bactosense,Parts,MJ Wilson Group Limited,2SIPRO013.png
2SI/PRO/014,Sigrist Aquascat Foil Keyboard Model: 116358,Bactosense,Parts,MJ Wilson Group Limited,2SIPRO014.png
2SI/PRO/015,Sigrist Aquascat LCD Display Model: 11643,Bactosense,Parts,MJ Wilson Group Limited,2SIPRO015.png
2SI/PU1/008,Replacement pump tube for Pulsonic Sampler,Pulsonic,Parts,Smartstorm,2SIPU1008.png
2SI/PU2/000,Pulsar dB3 Sensor with a 10 meter cable,Pulsar,Pulsar,Pulsar Measurement Ltd,2SIPU2000.png
2SI/PU2/002,Ultra 3 Pulsar flow transmitter (none Mcert),Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2002.png
2SI/PU2/004,Pulsar DB3 Transducer with 10m cable - see 000,Pulsar,Parts,Pulsar Measurement Ltd,2SIPU2004.png
2SI/PU2/005,dB Mach3 5m,Pulsar,Pulsar,Pulsar Measurement Ltd,2SIPU2005.png
2SI/PU2/006,Ultra 3 Instruction Manual,Pulsar,Parts,Pulsar Measurement Ltd,2SIPU2006.png
2SI/PU2/007,FlowCERT Wall Modbus/Vel,Instrument,Flow,Pulsar Measurement Ltd,2SIPU2007.png
2SI/PU2/009,dB Mach 3 10m,Pulsar,Pulsar,Pulsar Measurement Ltd,2SIPU2009.png
2SI/PU2/010,Double Sun Shield with bracket,Pulsar,Parts,Pulsar Measurement Ltd,2SIPU2010.png
2SI/PU2/014,Pulsar dB3 Ultrasonic Transducer - 5M,Pulsar,Pulsar,Pulsar Measurement Ltd,2SIPU2014.png
2SI/PU2/016,"PPM FlowCERT Lite Wall, SD Log",Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2016.png
2SI/PU2/017,PPM FlowCERT Lite Wall,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2017.png
2SI/PU2/019,Pulsar dB3 20m Ultrasonic Transducer,Pulsar,Pulsar,Pulsar Measurement Ltd,2SIPU2019.png
2SI/PU2/020,Fixed 90 degree angle bracket - Medium,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2020.png
2SI/PU2/021,Pulsar dBMACH3 20m Ultrasonic Transducer (none mcerted),Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2021.png
2SI/PU2/022,Pulsar Flow Pulse Unit - 30-350mm pipe dia,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2022.png
2SI/PU2/023,Pulsar FlowPulse Handheld Monitor - to connect to Flow Pulse,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2023.png
